elly1_d4_c5	2	k-means++	300	10	auto	0.3041054167178
elly2_d2_c2	2	k-means++	300	10	auto	0.4512225522413085
smile2	2	k-means++	300	10	auto	0.48800442877183675
cure-t1-500n-3D-1S	2	k-means++	300	10	auto	0.6056708741692348
2d-10c-no2	2	k-means++	300	10	auto	0.4730801679420721
tetra	2	k-means++	300	10	auto	0.5084282777859306
cassini	2	k-means++	300	10	auto	0.6369775027827321
cure-t1-500n-5D-4S	2	k-means++	300	10	auto	0.6056708741692348
2d-30c-no0	2	k-means++	300	10	auto	0.32885562131910395
square4	2	k-means++	300	10	auto	0.506843633721829
elly0_d3_c30	2	k-means++	300	10	auto	0.25784605729449384
4d-30c-no0	2	k-means++	300	10	auto	0.2761095845917624
impossible	2	k-means++	300	10	auto	0.44732263006103556
disk-4500n	2	k-means++	300	10	auto	0.00012004260899856557
cure-t2-500n-5D-4S	2	k-means++	300	10	auto	0.5443788418860338
donut1	2	k-means++	300	10	auto	0.2738869210931011
cure-t2-500n-3D-3S	2	k-means++	300	10	auto	0.5375246132823804
elly2_d2_c7	2	k-means++	300	10	auto	0.35148920001682754
4d-10c-no0	2	k-means++	300	10	auto	0.37845738311769767
cure-t0-500n-3D-4S	2	k-means++	300	10	auto	0.49515820998698645
diamond9	2	k-means++	300	10	auto	0.3577441007978125
elly2_d3_c12	2	k-means++	300	10	auto	0.29434757246593024
sizes2	2	k-means++	300	10	auto	0.5497530932200634
elly1_d4_c40	2	k-means++	300	10	auto	0.1838466252911143
cure-t0-2000n-2D	2	k-means++	300	10	auto	0.4730176909699244
elly2_d2_c15	2	k-means++	300	10	auto	0.28086729659847864
4d-7c-no2	2	k-means++	300	10	auto	0.3000624165680037
disk-4000n	2	k-means++	300	10	auto	0.0008067634938229224
4d-15c-no2	2	k-means++	300	10	auto	0.35256428995997924
3d-25c-no1	2	k-means++	300	10	auto	0.2985435108541127
3d-7c-no1	2	k-means++	300	10	auto	0.43721098226779265
3d-2c-no0	2	k-means++	300	10	auto	1.0
2d-7c-no2	2	k-means++	300	10	auto	0.455137847474372
4d-5c-no2	2	k-means++	300	10	auto	0.4241380192437006
3d-25c-no0	2	k-means++	300	10	auto	0.3156907797060201
3d-30c-no1	2	k-means++	300	10	auto	0.2983774055553981
sizes5	2	k-means++	300	10	auto	0.6327371290595916
cure-t2-500n-4D-4S	2	k-means++	300	10	auto	0.5443788418860338
elly0_d4_c12	2	k-means++	300	10	auto	0.3396888827533316
3d-20c-no1	2	k-means++	300	10	auto	0.35550480652733246
elly2_d3_c7	2	k-means++	300	10	auto	0.28514083072929625
zelnik4	2	k-means++	300	10	auto	0.6676578691388774
cure-t2-500n-2D-1S	2	k-means++	300	10	auto	0.3854442024703828
elly2_d3_c10	2	k-means++	300	10	auto	0.2800877590827601
elly2_d2_c35	2	k-means++	300	10	auto	0.28140631804505706
square3	2	k-means++	300	10	auto	0.5505706298325649
3d-40c-no1	2	k-means++	300	10	auto	0.2698402743463386
elly2_d2_c17	2	k-means++	300	10	auto	0.24559474107287788
