dataset	silhouette_score	calinski_harabasz_score	davies_bouldin_score	SSE	nSSE	ARI	MIS	v_measure	n_clusters	init	max_iter	n_init	algorithm
dim512	0.987868435	294288.0279	0.107999757	293475.5575	0.559760203	0.997914896	0.99621739	0.998188988	18	k-means++	300	10	auto
dim512	0.987868435	278854.1713	0.163457394	292221.5608	0.557368394	0.996869482	0.994330996	0.997285939	19	k-means++	300	10	auto
dim512	0.987868435	265205.4982	0.302122502	290799.6344	0.554656285	0.994839581	0.991092771	0.995735094	20	k-means++	300	10	auto
dim512	0.987868435	253962.237	0.226520831	288203.2235	0.549704024	0.994772905	0.99056799	0.995484735	21	k-means++	300	10	auto
dim512	0.987868435	240516.2767	0.296147596	289534.6858	0.552243587	0.993721731	0.988691361	0.994586571	22	k-means++	300	10	auto
dim512	0.918692663	230801.2297	0.451834422	287720.2722	0.548782868	0.99070772	0.984316827	0.992489873	23	k-means++	300	10	auto
dim512	0.987868435	221826.3204	0.340043052	286059.7581	0.545615688	0.991630347	0.984953516	0.992797851	24	k-means++	300	10	auto
dim512	0.987868435	213532.6534	0.60593132	284503.8129	0.542647959	0.983511047	0.975701105	0.98834694	25	k-means++	300	10	auto
dim512	0.987868435	205887.0503	0.420603647	282982.8362	0.539746926	0.989514498	0.981222815	0.991012807	26	k-means++	300	10	auto
dim512	0.931952925	197713.6265	0.727279011	283063.4387	0.539900663	0.984411311	0.974380082	0.98772854	27	k-means++	300	10	auto
dim512	0.939973411	190282.3447	1.122689052	282940.8712	0.539666884	0.97429253	0.961838976	0.981688997	28	k-means++	300	10	auto
dim512	0.916460871	185831.4177	0.486062329	279090.8905	0.532323628	0.985377957	0.974336657	0.987716475	29	k-means++	300	10	auto
dim512	0.859649619	179617.286	0.638965662	278509.6078	0.53121492	0.979570825	0.967796111	0.984566532	30	k-means++	300	10	auto
dim512	0.987868435	176522.6492	0.697806832	273671.0901	0.521986179	0.978268601	0.96511596	0.983285376	31	k-means++	300	10	auto
dim512	0.987868435	169000.8083	0.457738857	276351.4603	0.52709858	0.983221986	0.970141031	0.98571237	32	k-means++	300	10	auto
dim512	0.919387695	166654.9827	0.623288866	271211.1062	0.517294133	0.97807988	0.963383519	0.982465869	33	k-means++	300	10	auto
dim512	0.987868435	164803.1758	0.539928822	265680.3415	0.506745036	0.977290015	0.961767822	0.981693285	34	k-means++	300	10	auto
dim512	0.90738424	156832.5294	0.798450225	270697.0218	0.516313594	0.969349339	0.953510836	0.977696269	35	k-means++	300	10	auto
dim512	0.931922794	151907.1898	0.859531729	271214.3514	0.517300322	0.968198618	0.95144797	0.976712923	36	k-means++	300	10	auto
dim512	0.843252567	146587.1698	0.841042854	272973.3594	0.520655364	0.967866931	0.950611314	0.976313226	37	k-means++	300	10	auto
dim512	0.926153999	144380.9637	0.752074471	269381.58	0.513804588	0.970845378	0.952049371	0.977034277	38	k-means++	300	10	auto
dim512	0.916460871	142273.3007	0.57774593	265908.9171	0.507181009	0.974758669	0.956043835	0.978969397	39	k-means++	300	10	auto
dim512	0.919387695	137557.4939	0.727384639	267700.6206	0.510598413	0.971869521	0.95170564	0.976888295	40	k-means++	300	10	auto
dim512	0.963452583	135186.9827	0.520144266	265315.4268	0.506049017	0.973756873	0.953762001	0.977883523	41	k-means++	300	10	auto
dim512	0.908395528	132828.6808	0.80818834	256645.8751	0.489513159	0.965206659	0.942423853	0.972426591	43	k-means++	300	10	auto
dim512	0.90326041	131312.0097	0.781132133	266211.4724	0.507758088	0.966783276	0.945581094	0.973937242	42	k-means++	300	10	auto
dim512	0.903717518	126703.8927	0.819282854	262526.0133	0.500728633	0.964680179	0.942023189	0.972235933	44	k-means++	300	10	auto
dim512	0.775691348	124930.2887	0.607197038	259936.7732	0.495790049	0.969558318	0.946580703	0.974453216	45	k-means++	300	10	auto
dim512	0.94731079	121955.7004	0.545883134	254180.2439	0.484810341	0.967674816	0.943082125	0.972783725	47	k-means++	300	10	auto
dim512	0.864197649	121691.4868	0.605636869	260658.1934	0.497166049	0.968530118	0.944800601	0.973603228	46	k-means++	300	10	auto
dim512	0.820092141	118023.2606	0.666475761	256797.4677	0.489802299	0.96364339	0.93767714	0.970185078	48	k-means++	300	10	auto
dim512	0.94731079	116387.2332	0.605804429	254721.1681	0.485842072	0.96364339	0.937191281	0.969958976	49	k-means++	300	10	auto
dim512	0.914183631	113349.7919	0.721531995	255946.2605	0.48817875	0.959318447	0.932230354	0.967564526	50	k-means++	300	10	auto
dim512	0.846246358	99782.95522	0.562616176	238990.3387	0.455837896	0.952565042	0.91884301	0.961208598	60	k-means++	300	10	auto
dim512	0.851002263	87483.87675	0.896012855	230666.9775	0.439962344	0.921165477	0.883566236	0.944098398	70	k-means++	300	10	auto
dim512	0.797807963	79555.78765	0.690447801	219225.308	0.418139091	0.922448022	0.876870592	0.94110042	80	k-means++	300	10	auto
dim512	0.704902216	79014.58001	0.629504062	220726.6571	0.421002688	0.926242071	0.879953708	0.94263238	80	k-means++	300	10	auto
dim512	0.748813022	67710.69707	0.630623342	201188.1627	0.383735967	0.897785416	0.842800531	0.924808495	100	k-means++	300	10	auto
dim512	0.740425358	62919.0609	0.73306133	194519.1589	0.371015852	0.879860273	0.820963076	0.914324998	110	k-means++	300	10	auto
dim512	0.574695918	59604.02296	0.80882859	186025.8682	0.354816185	0.856718517	0.796681831	0.902538524	120	k-means++	300	10	auto
dim512	0.669423543	56783.86673	0.566625947	178136.3861	0.339768193	0.871449305	0.800536342	0.904922133	130	k-means++	300	10	auto
dim512	0.942626395	1201.175811	0.534808964	82629129.9	157.6025579	0.936130361	0.967466265	0.984126984	15	k-means++	300	10	auto
dim512	0.872165811	601.4263073	0.647822724	166999503.1	318.5262739	0.879035119	0.935129739	0.967741935	14	k-means++	300	10	auto
dim512	0.81469791	398.9022975	0.719645184	254547392.6	485.5106212	0.827690753	0.902988635	0.950819672	13	k-means++	300	10	auto
dim512	0.754772947	299.1154964	0.811868347	343372567.7	654.9311976	0.781270045	0.871041187	0.933333333	12	k-means++	300	10	auto
dim512	0.66911309	237.1792312	0.977890314	436878036.6	833.2787259	0.700614574	0.827139108	0.908270057	11	k-means++	300	10	auto
dim512	0.614154464	195.9794372	1.077430333	532865298.3	1016.359898	0.632938644	0.783492704	0.882000625	10	k-means++	300	10	auto
dim512	0.56214706	167.6100213	1.237922266	628920336	1199.570343	0.603026775	0.75218298	0.862123353	9	k-means++	300	10	auto
dim512	0.493277848	144.3364912	1.357205547	731915381.2	1396.017802	0.482549317	0.681327534	0.814814815	8	k-means++	300	10	auto
dim512	0.461999687	128.9709375	1.50078993	828992201.7	1581.177143	0.381125227	0.614482155	0.766090678	7	k-means++	300	10	auto
dim512	0.379565002	116.6953307	1.928046486	927918767.4	1769.864592	0.427343673	0.61408128	0.764901655	6	k-means++	300	10	auto
dim512	0.33018969	104.2779721	2.104953327	1035782809	1975.598926	0.29787234	0.519704437	0.688438963	5	k-means++	300	10	auto
dim512	0.238825709	99.04398602	2.425434395	1130456035	2156.173773	0.29787234	0.479881468	0.652354248	4	k-means++	300	10	auto
dim512	0.20082746	94.2434114	2.762290298	1232274306	2350.376713	0.203700377	0.372952402	0.546839227	3	k-means++	300	10	auto
dim512	0.12943306	87.74200067	3.291232346	1344347875	2564.140081	0.109660574	0.236573094	0.385284778	2	k-means++	300	10	auto
g2-8-30	0.610397266	5638.010855	0.583453039	14685616.26	896.3388832	1	1	1	2	k-means++	300	10	auto
g2-8-30	0.349557879	3009.9725	2.194826546	13985216.17	853.5898544	0.749894009	0.666539851	0.800021575	3	k-means++	300	10	auto
g2-8-30	0.093996419	2138.255776	3.027327489	13327520.31	813.4472844	0.500688182	0.500115876	0.667004807	4	k-means++	300	10	auto
g2-8-30	0.098354747	1681.174283	2.77364421	12851604.25	784.3996734	0.41674051	0.436035878	0.607613845	5	k-means++	300	10	auto
g2-8-30	0.064834117	1400.550632	2.664204947	12451981.54	760.0086387	0.333808504	0.386768086	0.558233268	6	k-means++	300	10	auto
g2-8-30	0.078090388	1212.717593	2.532200492	12081675.94	737.4069786	0.291581393	0.357795894	0.527552937	7	k-means++	300	10	auto
g2-8-30	0.07810711	1074.713386	2.446278908	11765831.23	718.1293477	0.249784128	0.332919448	0.500152747	8	k-means++	300	10	auto
g2-8-30	0.074560271	974.6091574	2.303376179	11433490.04	697.8448514	0.224814759	0.315908379	0.480843466	9	k-means++	300	10	auto
g2-8-30	0.077997829	891.4050045	2.271037924	11172564.47	681.919218	0.199793217	0.300525706	0.462951792	10	k-means++	300	10	auto
g2-8-30	0.071076331	826.0557562	2.184379366	10910164.95	665.9036227	0.183243945	0.289049983	0.449345288	11	k-means++	300	10	auto
g2-8-30	0.064929807	770.9678424	2.160328353	10677633.83	651.7110491	0.166958917	0.27851412	0.43664182	12	k-means++	300	10	auto
g2-8-30	0.076127038	723.9639594	2.081927811	10467431.81	638.881336	0.155108326	0.270095214	0.426354134	13	k-means++	300	10	auto
g2-8-30	0.070677728	684.1264122	2.043244844	10265945.45	626.5835844	0.145640169	0.262985287	0.417570248	14	k-means++	300	10	auto
g2-8-30	0.068591275	644.8927355	1.988031378	10136731.38	618.6969837	0.138663375	0.257170413	0.410326263	15	k-means++	300	10	auto
g2-8-30	0.070353704	618.3318192	1.947410295	9911781.05	604.9671051	0.127133321	0.25007249	0.401370391	16	k-means++	300	10	auto
g2-8-30	0.057006772	588.4643282	1.956151131	9786207.303	597.3026918	0.118386857	0.244180649	0.39387088	17	k-means++	300	10	auto
g2-8-30	0.055484014	566.0396264	1.941572396	9608264.954	586.4419528	0.112814636	0.239663487	0.388091072	18	k-means++	300	10	auto
g2-8-30	0.072888964	542.1706675	1.937240685	9493225.187	579.4204826	0.105565451	0.234691584	0.381669643	19	k-means++	300	10	auto
g2-8-30	0.060729261	522.9855479	1.905825844	9348452.609	570.5842657	0.100324538	0.230637227	0.376408792	20	k-means++	300	10	auto
g2-8-30	0.070238434	502.4968512	1.905008213	9257025.566	565.0040018	0.095457951	0.226845494	0.371461011	21	k-means++	300	10	auto
g2-8-30	0.046018463	486.4711196	1.858682801	9127784.113	557.1157296	0.094114288	0.224557205	0.368492842	22	k-means++	300	10	auto
g2-8-30	0.046114018	471.3237111	1.898759651	9011224.082	550.0014698	0.088293637	0.220624264	0.363302651	23	k-means++	300	10	auto
g2-8-30	0.055843324	455.5616369	1.936307852	8929114.467	544.9898967	0.083926456	0.21730916	0.35891328	24	k-means++	300	10	auto
g2-8-30	0.056373539	440.4295599	1.909911839	8859934.764	540.7675027	0.081308813	0.214822725	0.355625179	25	k-means++	300	10	auto
g2-8-30	0.058810234	429.2389172	1.892341447	8744686.2	533.7332886	0.077564262	0.211905864	0.351734693	26	k-means++	300	10	auto
g2-8-30	0.048291977	419.3296843	1.856394307	8624983.442	526.427212	0.074223665	0.20921727	0.348137164	27	k-means++	300	10	auto
g2-8-30	0.053094244	407.83616	1.822384471	8549268.046	521.805911	0.071897273	0.207028524	0.345210972	28	k-means++	300	10	auto
g2-8-30	0.039505221	398.4697023	1.829467364	8451275.317	515.8249095	0.069139213	0.204682208	0.3420551	29	k-means++	300	10	auto
g2-8-30	0.052388074	388.0848121	1.845451061	8385795.507	511.828339	0.067404916	0.202851982	0.339602086	30	k-means++	300	10	auto
g2-8-30	0.03535429	379.6331228	1.827860949	8298152.349	506.4790252	0.065723142	0.201058662	0.337191999	31	k-means++	300	10	auto
g2-8-30	0.044893223	369.02266	1.848876387	8263397.963	504.3577858	0.063242974	0.198992433	0.33439264	32	k-means++	300	10	auto
g2-8-30	0.036714764	360.8899989	1.814733734	8193669.389	500.1018914	0.061817137	0.197398065	0.332243812	33	k-means++	300	10	auto
g2-8-30	0.045691715	354.3120385	1.858582916	8104268.77	494.6453106	0.059185112	0.195283946	0.329357736	34	k-means++	300	10	auto
g2-8-30	0.042055775	345.7449809	1.822051046	8063749.815	492.1722299	0.057595006	0.193707893	0.327219503	35	k-means++	300	10	auto
g2-8-30	0.037233655	337.5630056	1.82159905	8025716.031	489.850832	0.055814849	0.192043992	0.324950433	36	k-means++	300	10	auto
g2-8-30	0.018580999	330.837006	1.817303773	7967315.744	486.2863613	0.054655453	0.190691952	0.323116472	37	k-means++	300	10	auto
g2-8-30	0.026597868	327.2501373	1.783918107	7852167.393	479.2582637	0.052740632	0.189015627	0.320816399	38	k-means++	300	10	auto
g2-8-30	0.02396633	320.1515713	1.791628745	7816975.439	477.1103173	0.05226885	0.18809236	0.319582852	39	k-means++	300	10	auto
g2-8-30	0.014431041	316.0218455	1.800520578	7726905.644	471.6128933	0.050886929	0.18665575	0.317613487	40	k-means++	300	10	auto
g2-8-30	0.021051635	308.4973503	1.796214827	7715498.634	470.9166646	0.049578544	0.185391591	0.315885874	41	k-means++	300	10	auto
g2-8-30	0.044003761	304.6543882	1.826787008	7631895.256	465.8139194	0.048352289	0.184079391	0.314084511	42	k-means++	300	10	auto
g2-8-30	0.02841486	300.2511238	1.789688986	7566130.249	461.7999419	0.046655203	0.182591107	0.31202505	43	k-means++	300	10	auto
g2-8-30	0.029201658	293.9742861	1.808894372	7547202.31	460.6446723	0.046003873	0.181630848	0.310721414	44	k-means++	300	10	auto
g2-8-30	0.025252234	289.0353464	1.776014134	7504664.37	458.0483624	0.044744187	0.180410207	0.309038913	45	k-means++	300	10	auto
g2-8-30	-0.010887971	284.6914139	1.7781	7454048.86	454.9590369	0.043948646	0.179397655	0.307653464	46	k-means++	300	10	auto
g2-8-30	0.033233342	280.6089685	1.783156556	7402402.989	451.806823	0.042980243	0.178354689	0.306221209	47	k-means++	300	10	auto
g2-8-30	0.007702421	275.7979715	1.784064471	7372252.699	449.9665954	0.042291665	0.177434229	0.304963661	48	k-means++	300	10	auto
g2-8-30	-0.000702147	273.8012624	1.764495819	7281477.965	444.4261453	0.041643197	0.176587391	0.303811288	49	k-means++	300	10	auto
g2-8-30	0.0122183	268.5598244	1.786225785	7270167.031	443.7357807	0.040550637	0.175476851	0.302271438	50	k-means++	300	10	auto
g2-8-30	0.01055454	236.4131519	1.73567926	6880204.221	419.9343397	0.034108905	0.167392196	0.291167173	60	k-means++	300	10	auto
g2-8-30	-0.011069871	212.7622767	1.701176637	6548809.827	399.707631	0.029226724	0.160797655	0.28209928	70	k-means++	300	10	auto
g2-8-30	-0.03132746	194.774221	1.685065289	6254187.565	381.7253153	0.025655802	0.155539441	0.274924366	80	k-means++	300	10	auto
g2-8-30	-0.010442614	192.9753883	1.705390386	6305820.976	384.8767686	0.025669172	0.155557598	0.27495302	80	k-means++	300	10	auto
g2-8-30	-0.034582187	166.9237125	1.655444907	5815881.072	354.9732099	0.020723917	0.147281533	0.263795138	100	k-means++	300	10	auto
g2-8-30	-0.045246047	156.6720386	1.651964797	5621163.258	343.0885778	0.018914089	0.143898925	0.259299378	110	k-means++	300	10	auto
g2-8-30	-0.025860236	148.2302541	1.638467668	5434360.157	331.6870213	0.017062235	0.140579241	0.254854168	120	k-means++	300	10	auto
g2-8-30	-0.016627718	141.0067135	1.625355833	5260864.736	321.0977012	0.016027908	0.138163139	0.251842811	130	k-means++	300	10	auto
g2-8-40	0.508213749	3172.30539	0.777795326	26350901.33	1608.33138	1	1	1	2	k-means++	300	10	auto
g2-8-40	0.27348665	1717.136864	2.233413411	25083587.62	1530.98069	0.749962723	0.6665839	0.800053281	3	k-means++	300	10	auto
g2-8-40	0.087576046	1237.288509	2.987678272	23866705.82	1456.708119	0.504291813	0.501423428	0.668165475	4	k-means++	300	10	auto
g2-8-40	0.078344514	978.2859694	2.779831014	23052738.49	1407.027496	0.418594505	0.436689611	0.608247382	5	k-means++	300	10	auto
g2-8-40	0.0714824	826.0346985	2.64855879	22235052.48	1357.119902	0.335233007	0.387214224	0.558696998	6	k-means++	300	10	auto
g2-8-40	0.075993199	720.2328257	2.479588875	21559643.75	1315.896225	0.293140582	0.358319177	0.528120331	7	k-means++	300	10	auto
g2-8-40	0.062143545	642.8980611	2.401889853	20962966.3	1279.477923	0.252785185	0.33384346	0.501192199	8	k-means++	300	10	auto
g2-8-40	0.077974174	582.5538731	2.311724463	20454960.51	1248.471711	0.225422052	0.316083361	0.481045567	9	k-means++	300	10	auto
g2-8-40	0.077308984	536.8792584	2.25773486	19937571.55	1216.892795	0.200042443	0.300605909	0.463046649	10	k-means++	300	10	auto
g2-8-40	0.070552132	494.5400105	2.172008523	19606751.07	1196.701115	0.183650733	0.289180033	0.449501865	11	k-means++	300	10	auto
g2-8-40	0.07571544	464.6875588	2.134797728	19144283.19	1168.474316	0.166432757	0.278336048	0.436423792	12	k-means++	300	10	auto
g2-8-40	0.070595586	437.1703401	2.081252573	18784086.96	1146.489683	0.154526774	0.269901462	0.426113716	13	k-means++	300	10	auto
g2-8-40	0.088522894	414.6393643	2.038806155	18412556.25	1123.813248	0.146195942	0.263192531	0.417830271	14	k-means++	300	10	auto
g2-8-40	0.069786502	393.0696355	2.020444247	18130812.75	1106.616989	0.134298318	0.255628092	0.408370219	15	k-means++	300	10	auto
g2-8-40	0.070364186	376.1043985	1.967000105	17796959.38	1086.240196	0.125607303	0.249518593	0.400660348	16	k-means++	300	10	auto
g2-8-40	0.075027692	360.0905514	1.954888649	17516821.39	1069.141931	0.118680031	0.244262748	0.393977079	17	k-means++	300	10	auto
g2-8-40	0.064669012	343.7487892	1.945067998	17327459.36	1057.584189	0.111732657	0.239257532	0.387561783	18	k-means++	300	10	auto
g2-8-40	0.059658282	331.4600132	1.963241096	17055627.16	1040.992869	0.105456584	0.234650059	0.381615072	19	k-means++	300	10	auto
g2-8-40	0.064596659	318.499473	1.952663661	16869543.9	1029.635248	0.101817169	0.231165655	0.377107599	20	k-means++	300	10	auto
g2-8-40	0.054868866	307.7807627	1.913788748	16648724.03	1016.157473	0.095479916	0.226850403	0.371467545	21	k-means++	300	10	auto
g2-8-40	0.049555217	299.6932857	1.894895303	16366600.14	998.9379969	0.092447838	0.223918663	0.367638887	22	k-means++	300	10	auto
g2-8-40	0.060923836	289.9085449	1.882271048	16196106.42	988.5318863	0.086987209	0.220081865	0.362572473	23	k-means++	300	10	auto
g2-8-40	0.053453557	280.8938371	1.865473856	16032476.41	978.5447026	0.084452658	0.217523392	0.359203122	24	k-means++	300	10	auto
g2-8-40	0.05266536	271.8990795	1.893031782	15904548.54	970.7366051	0.08033949	0.214396759	0.355046074	25	k-means++	300	10	auto
g2-8-40	0.052809326	265.6811368	1.866933172	15684859.04	957.3278224	0.078041763	0.212159417	0.352080987	26	k-means++	300	10	auto
g2-8-40	0.049039059	258.7248725	1.872182542	15526890.41	947.6861821	0.074122435	0.209173244	0.348076751	27	k-means++	300	10	auto
g2-8-40	0.049478413	250.9618772	1.884174382	15434299.85	942.034903	0.072478872	0.207266062	0.345538087	28	k-means++	300	10	auto
g2-8-40	0.044821556	245.6204593	1.884331452	15252557.8	930.9422487	0.06942094	0.204800449	0.342218612	29	k-means++	300	10	auto
g2-8-40	0.018193234	240.2297632	1.859584246	15095194.06	921.3375279	0.066525352	0.20245516	0.339051272	30	k-means++	300	10	auto
g2-8-40	0.059855738	233.8671078	1.828417451	15006955.29	915.9518612	0.064664989	0.200597976	0.336550488	31	k-means++	300	10	auto
g2-8-40	0.040248196	229.7207794	1.825691658	14828249.39	905.0445186	0.062584014	0.198681546	0.333958162	32	k-means++	300	10	auto
g2-8-40	0.051598787	225.1772305	1.826767525	14686957.68	896.4207568	0.061402661	0.197190415	0.331952776	33	k-means++	300	10	auto
